Sample_ID,Diet,Net_pen,gapdh_Cq,gapdh_PE,rnapo2_Cq,rnapo2_PE,hprt1_Cq,hprt1_PE,actb_Cq,actb_PE,Target,Target_PE,Target_Cq,Target_Cq_error,Target_func,Comments
17,REF,111,18.25,1.90 ,24.25,1.80 ,22.37,2.00 ,14.92,1.86,cat,2.00 ,22.34,0.06,xenobiotic_metabolism,
18,REF,111,18.45,1.90 ,24.13,1.80 ,22.64,2.00 ,15,1.86,cat,2.00 ,22.61,0.05,xenobiotic_metabolism,
25,REF,101,18.44,1.90 ,24.06,1.80 ,22.43,2.00 ,14.94,1.86,cat,2.00 ,22.76,0.01,xenobiotic_metabolism,
26,REF,101,18.01,1.90 ,23.66,1.80 ,21.64,2.00 ,14.45,1.86,cat,2.00 ,22.64,0.01,xenobiotic_metabolism,
27,REF,101,18.13,1.90 ,23.82,1.80 ,22,2.00 ,14.79,1.86,cat,2.00 ,22.18,0.06,xenobiotic_metabolism,
28,REF,101,17.98,1.90 ,23.89,1.80 ,22.22,2.00 ,14.7,1.86,cat,2.00 ,22.57,0.07,xenobiotic_metabolism,
29,REF,101,17.97,1.90 ,23.9,1.80 ,22.14,2.00 ,14.57,1.86,cat,2.00 ,22.48,0.06,xenobiotic_metabolism,
30,REF,101,17.9,1.90 ,23.92,1.80 ,22.4,2.00 ,14.5,1.86,cat,2.00 ,22.51,0.06,xenobiotic_metabolism,
43,IM,104,18.2,1.90 ,24.09,1.80 ,22.47,2.00 ,14.88,1.86,cat,2.00 ,22.49,0.2,xenobiotic_metabolism,
44,IM,104,18.19,1.90 ,23.73,1.80 ,21.86,2.00 ,14.75,1.86,cat,2.00 ,22.46,0.04,xenobiotic_metabolism,
45,IM,104,17.79,1.90 ,23.77,1.80 ,22.37,2.00 ,14.59,1.86,cat,2.00 ,21.9,0.08,xenobiotic_metabolism,
46,IM,104,17.92,1.90 ,23.91,1.80 ,21.95,2.00 ,14.51,1.86,cat,2.00 ,22.36,0.01,xenobiotic_metabolism,
47,IM,104,17.93,1.90 ,24.05,1.80 ,22.51,2.00 ,14.42,1.86,cat,2.00 ,21.8,0.03,xenobiotic_metabolism,
48,IM,104,17.8,1.90 ,24.08,1.80 ,22.4,2.00 ,14.49,1.86,cat,2.00 ,21.48,0.01,xenobiotic_metabolism,
49,IM,105,18.33,1.90 ,23.96,1.80 ,21.88,2.00 ,14.79,1.86,cat,2.00 ,22.52,0.13,xenobiotic_metabolism,
50,IM,105,18.34,1.90 ,24.11,1.80 ,22.5,2.00 ,14.81,1.86,cat,2.00 ,22.14,0.03,xenobiotic_metabolism,
51,IM,105,18.24,1.90 ,24.02,1.80 ,22.29,2.00 ,15.02,1.86,cat,2.00 ,22.72,0.03,xenobiotic_metabolism,
52,IM,105,18.18,1.90 ,23.91,1.80 ,21.88,2.00 ,14.89,1.86,cat,2.00 ,22.96,0.03,xenobiotic_metabolism,
53,IM,105,17.79,1.90 ,23.77,1.80 ,22.16,2.00 ,14.45,1.86,cat,2.00 ,22.52,0.01,xenobiotic_metabolism,
54,IM,105,18.12,1.90 ,23.87,1.80 ,22.28,2.00 ,14.75,1.86,cat,2.00 ,22.73,3.02,xenobiotic_metabolism,22.73_27.00
55,REF,106,17.86,1.90 ,23.74,1.80 ,22.11,2.00 ,14.4,1.86,cat,2.00 ,22.21,0.11,xenobiotic_metabolism,
56,REF,106,18.05,1.90 ,24.06,1.80 ,22.38,2.00 ,14.65,1.86,cat,2.00 ,22.5,0.04,xenobiotic_metabolism,
57,REF,106,17.79,1.90 ,24.04,1.80 ,22.11,2.00 ,14.69,1.86,cat,2.00 ,22.35,0.13,xenobiotic_metabolism,
58,REF,106,18.08,1.90 ,23.76,1.80 ,22.18,2.00 ,14.63,1.86,cat,2.00 ,22.33,0.01,xenobiotic_metabolism,
59,REF,106,17.9,1.90 ,23.81,1.80 ,22.13,2.00 ,14.48,1.86,cat,2.00 ,22.14,0.01,xenobiotic_metabolism,
60,REF,106,17.87,1.90 ,24.17,1.80 ,22.60,2.00 ,14.65,1.86,cat,2.00 ,22.32,0.01,xenobiotic_metabolism,
7,IM,110,18.73,1.90 ,24.68,1.80 ,23.11,2.00 ,15.32,1.86,casp6,2.07,20.38,0.03,xenobiotic_metabolism,
8,IM,110,18.22,1.90 ,23.58,1.80 ,21.72,2.00 ,14.65,1.86,casp6,2.07,19.59,0.01,xenobiotic_metabolism,
9,IM,110,18.26,1.90 ,24.2,1.80 ,22.45,2.00 ,14.98,1.86,casp6,2.07,19.74,0,xenobiotic_metabolism,
10,IM,110,18.12,1.90 ,23.58,1.80 ,21.59,2.00 ,14.43,1.86,casp6,2.07,18.53,0.07,xenobiotic_metabolism,
11,IM,110,18.24,1.90 ,24.13,1.80 ,22.18,2.00 ,14.85,1.86,casp6,2.07,19.51,0.06,xenobiotic_metabolism,
12,IM,110,18.07,1.90 ,23.81,1.80 ,21.94,2.00 ,14.75,1.86,casp6,2.07,19.51,0.08,xenobiotic_metabolism,
13,REF,111,18.24,1.90 ,23.91,1.80 ,22.08,2.00 ,14.9,1.86,casp6,2.07,19.4,0.02,xenobiotic_metabolism,
14,REF,111,18.14,1.90 ,23.75,1.80 ,22.13,2.00 ,14.74,1.86,casp6,2.07,19.42,0.04,xenobiotic_metabolism,
15,REF,111,18.29,1.90 ,24.02,1.80 ,22.19,2.00 ,15.09,1.86,casp6,2.07,19.93,0.01,xenobiotic_metabolism,
16,REF,111,18.07,1.90 ,24.14,1.80 ,22.49,2.00 ,14.8,1.86,casp6,2.07,19.53,0.09,xenobiotic_metabolism,
17,REF,111,18.25,1.90 ,24.25,1.80 ,22.37,2.00 ,14.92,1.86,casp6,2.07,19.58,0.1,xenobiotic_metabolism,
18,REF,111,18.45,1.90 ,24.13,1.80 ,22.64,2.00 ,15,1.86,casp6,2.07,19.6,0.11,xenobiotic_metabolism,
25,REF,101,18.44,1.90 ,24.06,1.80 ,22.43,2.00 ,14.94,1.86,casp6,2.07,19.88,0,xenobiotic_metabolism,
26,REF,101,18.01,1.90 ,23.66,1.80 ,21.64,2.00 ,14.45,1.86,casp6,2.07,19.16,0.09,xenobiotic_metabolism,
27,REF,101,18.13,1.90 ,23.82,1.80 ,22,2.00 ,14.79,1.86,casp6,2.07,19.67,0.11,xenobiotic_metabolism,
28,REF,101,17.98,1.90 ,23.89,1.80 ,22.22,2.00 ,14.7,1.86,casp6,2.07,19.43,0.09,xenobiotic_metabolism,
29,REF,101,17.97,1.90 ,23.9,1.80 ,22.14,2.00 ,14.57,1.86,casp6,2.07,19.56,0.04,xenobiotic_metabolism,
30,REF,101,17.9,1.90 ,23.92,1.80 ,22.4,2.00 ,14.5,1.86,casp6,2.07,19.48,0.08,xenobiotic_metabolism,
43,IM,104,18.2,1.90 ,24.09,1.80 ,22.47,2.00 ,14.88,1.86,casp6,2.07,19.82,0.12,xenobiotic_metabolism,
44,IM,104,18.19,1.90 ,23.73,1.80 ,21.86,2.00 ,14.75,1.86,casp6,2.07,19.29,0.06,xenobiotic_metabolism,
45,IM,104,17.79,1.90 ,23.77,1.80 ,22.37,2.00 ,14.59,1.86,casp6,2.07,19.33,0.02,xenobiotic_metabolism,
46,IM,104,17.92,1.90 ,23.91,1.80 ,21.95,2.00 ,14.51,1.86,casp6,2.07,19.52,0.06,xenobiotic_metabolism,
47,IM,104,17.93,1.90 ,24.05,1.80 ,22.51,2.00 ,14.42,1.86,casp6,2.07,19.54,0.02,xenobiotic_metabolism,
48,IM,104,17.8,1.90 ,24.08,1.80 ,22.4,2.00 ,14.49,1.86,casp6,2.07,19.42,0.04,xenobiotic_metabolism,
49,IM,105,18.33,1.90 ,23.96,1.80 ,21.88,2.00 ,14.79,1.86,casp6,2.07,19.68,0.02,xenobiotic_metabolism,
50,IM,105,18.34,1.90 ,24.11,1.80 ,22.5,2.00 ,14.81,1.86,casp6,2.07,19.54,0.08,xenobiotic_metabolism,
51,IM,105,18.24,1.90 ,24.02,1.80 ,22.29,2.00 ,15.02,1.86,casp6,2.07,19.62,0.08,xenobiotic_metabolism,
52,IM,105,18.18,1.90 ,23.91,1.80 ,21.88,2.00 ,14.89,1.86,casp6,2.07,19.74,0.01,xenobiotic_metabolism,
53,IM,105,17.79,1.90 ,23.77,1.80 ,22.16,2.00 ,14.45,1.86,casp6,2.07,19.78,0.1,xenobiotic_metabolism,
54,IM,105,18.12,1.90 ,23.87,1.80 ,22.28,2.00 ,14.75,1.86,casp6,2.07,19.12,0.06,xenobiotic_metabolism,
55,REF,106,17.86,1.90 ,23.74,1.80 ,22.11,2.00 ,14.4,1.86,casp6,2.07,19.46,0.05,xenobiotic_metabolism,
56,REF,106,18.05,1.90 ,24.06,1.80 ,22.38,2.00 ,14.65,1.86,casp6,2.07,19.76,0.11,xenobiotic_metabolism,
57,REF,106,17.79,1.90 ,24.04,1.80 ,22.11,2.00 ,14.69,1.86,casp6,2.07,19.24,0.1,xenobiotic_metabolism,
58,REF,106,18.08,1.90 ,23.76,1.80 ,22.18,2.00 ,14.63,1.86,casp6,2.07,19.69,0.02,xenobiotic_metabolism,
59,REF,106,17.9,1.90 ,23.81,1.80 ,22.13,2.00 ,14.48,1.86,casp6,2.07,18.86,0.07,xenobiotic_metabolism,
60,REF,106,17.87,1.90 ,24.17,1.80 ,22.60,2.00 ,14.65,1.86,casp6,2.07,19.25,0,xenobiotic_metabolism,
7,IM,110,18.73,1.90 ,24.68,1.80 ,23.11,2.00 ,15.32,1.86,mmp13,2.00 ,26.46,0.06,xenobiotic_metabolism,
8,IM,110,18.22,1.90 ,23.58,1.80 ,21.72,2.00 ,14.65,1.86,mmp13,2.00 ,24.57,0.03,xenobiotic_metabolism,
9,IM,110,18.26,1.90 ,24.2,1.80 ,22.45,2.00 ,14.98,1.86,mmp13,2.00 ,25.28,0.03,xenobiotic_metabolism,
10,IM,110,18.12,1.90 ,23.58,1.80 ,21.59,2.00 ,14.43,1.86,mmp13,2.00 ,25.15,0.04,xenobiotic_metabolism,
11,IM,110,18.24,1.90 ,24.13,1.80 ,22.18,2.00 ,14.85,1.86,mmp13,2.00 ,25.83,0.1,xenobiotic_metabolism,
12,IM,110,18.07,1.90 ,23.81,1.80 ,21.94,2.00 ,14.75,1.86,mmp13,2.00 ,25.36,0.06,xenobiotic_metabolism,
13,REF,111,18.24,1.90 ,23.91,1.80 ,22.08,2.00 ,14.9,1.86,mmp13,2.00 ,24.52,0.06,xenobiotic_metabolism,
14,REF,111,18.14,1.90 ,23.75,1.80 ,22.13,2.00 ,14.74,1.86,mmp13,2.00 ,24.58,0.01,xenobiotic_metabolism,
15,REF,111,18.29,1.90 ,24.02,1.80 ,22.19,2.00 ,15.09,1.86,mmp13,2.00 ,25.57,0.06,xenobiotic_metabolism,
16,REF,111,18.07,1.90 ,24.14,1.80 ,22.49,2.00 ,14.8,1.86,mmp13,2.00 ,25.06,0.04,xenobiotic_metabolism,
17,REF,111,18.25,1.90 ,24.25,1.80 ,22.37,2.00 ,14.92,1.86,mmp13,2.00 ,25.65,0.16,xenobiotic_metabolism,
18,REF,111,18.45,1.90 ,24.13,1.80 ,22.64,2.00 ,15,1.86,mmp13,2.00 ,25.55,0.05,xenobiotic_metabolism,
25,REF,101,18.44,1.90 ,24.06,1.80 ,22.43,2.00 ,14.94,1.86,mmp13,2.00 ,25.22,0.05,xenobiotic_metabolism,
26,REF,101,18.01,1.90 ,23.66,1.80 ,21.64,2.00 ,14.45,1.86,mmp13,2.00 ,23.97,0.01,xenobiotic_metabolism,
27,REF,101,18.13,1.90 ,23.82,1.80 ,22,2.00 ,14.79,1.86,mmp13,2.00 ,25.01,0.02,xenobiotic_metabolism,
28,REF,101,17.98,1.90 ,23.89,1.80 ,22.22,2.00 ,14.7,1.86,mmp13,2.00 ,24.62,0.01,xenobiotic_metabolism,
29,REF,101,17.97,1.90 ,23.9,1.80 ,22.14,2.00 ,14.57,1.86,mmp13,2.00 ,24.39,0.07,xenobiotic_metabolism,
30,REF,101,17.9,1.90 ,23.92,1.80 ,22.4,2.00 ,14.5,1.86,mmp13,2.00 ,24.04,0.04,xenobiotic_metabolism,
43,IM,104,18.2,1.90 ,24.09,1.80 ,22.47,2.00 ,14.88,1.86,mmp13,2.00 ,25.77,0.14,xenobiotic_metabolism,
44,IM,104,18.19,1.90 ,23.73,1.80 ,21.86,2.00 ,14.75,1.86,mmp13,2.00 ,24.87,0.07,xenobiotic_metabolism,
45,IM,104,17.79,1.90 ,23.77,1.80 ,22.37,2.00 ,14.59,1.86,mmp13,2.00 ,25.24,0.06,xenobiotic_metabolism,
46,IM,104,17.92,1.90 ,23.91,1.80 ,21.95,2.00 ,14.51,1.86,mmp13,2.00 ,25.47,0.04,xenobiotic_metabolism,
47,IM,104,17.93,1.90 ,24.05,1.80 ,22.51,2.00 ,14.42,1.86,mmp13,2.00 ,25.22,0.09,xenobiotic_metabolism,
48,IM,104,17.8,1.90 ,24.08,1.80 ,22.4,2.00 ,14.49,1.86,mmp13,2.00 ,25.48,0.08,xenobiotic_metabolism,
49,IM,105,18.33,1.90 ,23.96,1.80 ,21.88,2.00 ,14.79,1.86,mmp13,2.00 ,25.29,0.08,xenobiotic_metabolism,
50,IM,105,18.34,1.90 ,24.11,1.80 ,22.5,2.00 ,14.81,1.86,mmp13,2.00 ,25.26,0.06,xenobiotic_metabolism,
51,IM,105,18.24,1.90 ,24.02,1.80 ,22.29,2.00 ,15.02,1.86,mmp13,2.00 ,25.65,0.04,xenobiotic_metabolism,
52,IM,105,18.18,1.90 ,23.91,1.80 ,21.88,2.00 ,14.89,1.86,mmp13,2.00 ,25.69,0,xenobiotic_metabolism,
53,IM,105,17.79,1.90 ,23.77,1.80 ,22.16,2.00 ,14.45,1.86,mmp13,2.00 ,25.47,0.04,xenobiotic_metabolism,
54,IM,105,18.12,1.90 ,23.87,1.80 ,22.28,2.00 ,14.75,1.86,mmp13,2.00 ,26.08,0.01,xenobiotic_metabolism,
55,REF,106,17.86,1.90 ,23.74,1.80 ,22.11,2.00 ,14.4,1.86,mmp13,2.00 ,24.68,0.15,xenobiotic_metabolism,
56,REF,106,18.05,1.90 ,24.06,1.80 ,22.38,2.00 ,14.65,1.86,mmp13,2.00 ,24.43,0.01,xenobiotic_metabolism,
57,REF,106,17.79,1.90 ,24.04,1.80 ,22.11,2.00 ,14.69,1.86,mmp13,2.00 ,25.37,0.08,xenobiotic_metabolism,
58,REF,106,18.08,1.90 ,23.76,1.80 ,22.18,2.00 ,14.63,1.86,mmp13,2.00 ,25.19,0.01,xenobiotic_metabolism,
59,REF,106,17.9,1.90 ,23.81,1.80 ,22.13,2.00 ,14.48,1.86,mmp13,2.00 ,24.47,0.03,xenobiotic_metabolism,
60,REF,106,17.87,1.90 ,24.17,1.80 ,22.60,2.00 ,14.65,1.86,mmp13,2.00 ,24.78,0.06,xenobiotic_metabolism,
7,IM,110,18.73,1.90 ,24.68,1.80 ,23.11,2.00 ,15.32,1.86,pcna,2.00 ,22.96,0.01,xenobiotic_metabolism,
8,IM,110,18.22,1.90 ,23.58,1.80 ,21.72,2.00 ,14.65,1.86,pcna,2.00 ,22.08,0.07,xenobiotic_metabolism,
9,IM,110,18.26,1.90 ,24.2,1.80 ,22.45,2.00 ,14.98,1.86,pcna,2.00 ,23.29,0.09,xenobiotic_metabolism,
10,IM,110,18.12,1.90 ,23.58,1.80 ,21.59,2.00 ,14.43,1.86,pcna,2.00 ,21.95,0.02,xenobiotic_metabolism,
11,IM,110,18.24,1.90 ,24.13,1.80 ,22.18,2.00 ,14.85,1.86,pcna,2.00 ,22.26,0.02,xenobiotic_metabolism,
12,IM,110,18.07,1.90 ,23.81,1.80 ,21.94,2.00 ,14.75,1.86,pcna,2.00 ,22.2,0,xenobiotic_metabolism,
13,REF,111,18.24,1.90 ,23.91,1.80 ,22.08,2.00 ,14.9,1.86,pcna,2.00 ,22.36,0.01,xenobiotic_metabolism,
14,REF,111,18.14,1.90 ,23.75,1.80 ,22.13,2.00 ,14.74,1.86,pcna,2.00 ,22.67,0.08,xenobiotic_metabolism,
15,REF,111,18.29,1.90 ,24.02,1.80 ,22.19,2.00 ,15.09,1.86,pcna,2.00 ,22.54,0.01,xenobiotic_metabolism,
16,REF,111,18.07,1.90 ,24.14,1.80 ,22.49,2.00 ,14.8,1.86,pcna,2.00 ,22.87,0.03,xenobiotic_metabolism,
17,REF,111,18.25,1.90 ,24.25,1.80 ,22.37,2.00 ,14.92,1.86,pcna,2.00 ,22.56,0.02,xenobiotic_metabolism,
18,REF,111,18.45,1.90 ,24.13,1.80 ,22.64,2.00 ,15,1.86,pcna,2.00 ,22.91,0.04,xenobiotic_metabolism,
25,REF,101,18.44,1.90 ,24.06,1.80 ,22.43,2.00 ,14.94,1.86,pcna,2.00 ,22.58,0.02,xenobiotic_metabolism,
26,REF,101,18.01,1.90 ,23.66,1.80 ,21.64,2.00 ,14.45,1.86,pcna,2.00 ,22,0.04,xenobiotic_metabolism,
27,REF,101,18.13,1.90 ,23.82,1.80 ,22,2.00 ,14.79,1.86,pcna,2.00 ,22.45,0.02,xenobiotic_metabolism,
28,REF,101,17.98,1.90 ,23.89,1.80 ,22.22,2.00 ,14.7,1.86,pcna,2.00 ,22.51,0.06,xenobiotic_metabolism,
29,REF,101,17.97,1.90 ,23.9,1.80 ,22.14,2.00 ,14.57,1.86,pcna,2.00 ,22.6,0.01,xenobiotic_metabolism,
30,REF,101,17.9,1.90 ,23.92,1.80 ,22.4,2.00 ,14.5,1.86,pcna,2.00 ,22.58,0.06,xenobiotic_metabolism,
43,IM,104,18.2,1.90 ,24.09,1.80 ,22.47,2.00 ,14.88,1.86,pcna,2.00 ,22.85,0.13,xenobiotic_metabolism,
44,IM,104,18.19,1.90 ,23.73,1.80 ,21.86,2.00 ,14.75,1.86,pcna,2.00 ,22.25,0.17,xenobiotic_metabolism,
45,IM,104,17.79,1.90 ,23.77,1.80 ,22.37,2.00 ,14.59,1.86,pcna,2.00 ,22.87,0.06,xenobiotic_metabolism,
46,IM,104,17.92,1.90 ,23.91,1.80 ,21.95,2.00 ,14.51,1.86,pcna,2.00 ,22.21,0.06,xenobiotic_metabolism,
47,IM,104,17.93,1.90 ,24.05,1.80 ,22.51,2.00 ,14.42,1.86,pcna,2.00 ,22.87,0.01,xenobiotic_metabolism,
48,IM,104,17.8,1.90 ,24.08,1.80 ,22.4,2.00 ,14.49,1.86,pcna,2.00 ,22.89,0.04,xenobiotic_metabolism,
49,IM,105,18.33,1.90 ,23.96,1.80 ,21.88,2.00 ,14.79,1.86,pcna,2.00 ,22.15,0.13,xenobiotic_metabolism,
50,IM,105,18.34,1.90 ,24.11,1.80 ,22.5,2.00 ,14.81,1.86,pcna,2.00 ,22.5,0.03,xenobiotic_metabolism,
51,IM,105,18.24,1.90 ,24.02,1.80 ,22.29,2.00 ,15.02,1.86,pcna,2.00 ,22.34,0.07,xenobiotic_metabolism,
52,IM,105,18.18,1.90 ,23.91,1.80 ,21.88,2.00 ,14.89,1.86,pcna,2.00 ,22.39,0.06,xenobiotic_metabolism,
53,IM,105,17.79,1.90 ,23.77,1.80 ,22.16,2.00 ,14.45,1.86,pcna,2.00 ,22.21,0.04,xenobiotic_metabolism,
54,IM,105,18.12,1.90 ,23.87,1.80 ,22.28,2.00 ,14.75,1.86,pcna,2.00 ,22.38,0.04,xenobiotic_metabolism,
55,REF,106,17.86,1.90 ,23.74,1.80 ,22.11,2.00 ,14.4,1.86,pcna,2.00 ,22.8,0.05,xenobiotic_metabolism,
56,REF,106,18.05,1.90 ,24.06,1.80 ,22.38,2.00 ,14.65,1.86,pcna,2.00 ,23.15,0.03,xenobiotic_metabolism,
57,REF,106,17.79,1.90 ,24.04,1.80 ,22.11,2.00 ,14.69,1.86,pcna,2.00 ,22.88,0,xenobiotic_metabolism,
58,REF,106,18.08,1.90 ,23.76,1.80 ,22.18,2.00 ,14.63,1.86,pcna,2.00 ,22.76,0.11,xenobiotic_metabolism,
59,REF,106,17.9,1.90 ,23.81,1.80 ,22.13,2.00 ,14.48,1.86,pcna,2.00 ,23.11,0.05,xenobiotic_metabolism,
60,REF,106,17.87,1.90 ,24.17,1.80 ,22.60,2.00 ,14.65,1.86,pcna,2.00 ,22.89,0.04,xenobiotic_metabolism,
